date,adm2_id,ADM2_PCODE,n_pixels,rfh,rfh_avg,r1h,r1h_avg,r3h,r3h_avg,rfq,r1q,r3q,version
#date,#adm2+id,#adm2+code,#indicator+n_pixels+num,#indicator+rfh+num,#indicator+rfh_avg+num,#indicator+r1h+num,#indicator+r1h_avg+num,#indicator+r3h+num,#indicator+r3h_avg+num,#indicator+rfq+pct,#indicator+r1q+pct,#indicator+r3q+pct,#status
1986-09-21,1008019,NP0556404,108.0,48.4167,43.7963,220.7407,189.6429,835.037,1032.4716,109.4687,115.5767,81.0609,final
1986-10-01,1008019,NP0556404,108.0,15.9444,22.1133,206.3796,134.0151,800.9444,898.1846,77.2479,150.2479,89.2929,final
1986-10-11,1008019,NP0556404,108.0,20.1204,17.1713,84.4815,83.0809,661.463,750.7454,113.3013,101.5047,88.2638,final
1986-10-21,1008019,NP0556404,108.0,22.3796,15.4719,58.4444,54.7565,600.6296,624.1062,133.7424,105.6951,96.2977,final
1986-11-01,1008019,NP0556404,108.0,3.5093,2.1454,46.0093,34.7886,497.3241,512.721,119.0877,125.0525,97.0545,final
1986-11-11,1008019,NP0556404,108.0,0.25,0.1617,26.1389,17.779,409.3333,375.8164,101.7101,130.0942,108.6873,final
1986-11-21,1008019,NP0556404,108.0,1.0463,0.6037,4.8056,2.9108,283.9907,247.3102,107.8982,114.6757,114.2554,final
1986-12-01,1008019,NP0556404,108.0,9.8333,3.5269,11.1296,4.2923,263.5185,173.096,173.9603,147.8394,149.3853,final
1986-12-11,1008019,NP0556404,108.0,12.0926,3.9494,22.9722,8.0799,133.5926,108.9398,190.9919,182.3691,120.7271,final
1986-12-21,1008019,NP0556404,108.0,11.1111,4.137,33.037,11.6133,96.287,69.2806,176.3275,199.1232,134.0644,final
1987-01-01,1008019,NP0556404,108.0,3.4259,5.9633,26.6296,14.0497,83.7685,53.1306,76.8559,152.3081,148.5311,final
1987-01-11,1008019,NP0556404,108.0,3.213,6.8435,17.75,16.9438,66.8611,42.8028,69.3456,102.9921,145.5626,final
1987-01-21,1008019,NP0556404,108.0,2.3519,5.8015,8.9907,18.6083,46.8333,33.1324,68.063,66.3818,131.7648,final
1987-02-01,1008019,NP0556404,108.0,4.1296,9.0784,9.6944,21.7235,47.4537,40.0654,64.8485,62.0816,114.7572,final
1987-02-11,1008019,NP0556404,108.0,6.3796,12.3892,12.8611,27.2691,53.5833,52.2929,65.4408,61.3406,102.0716,final
1987-02-21,1008019,NP0556404,108.0,5.963,6.7972,16.4722,28.2648,58.5,58.4864,92.9283,69.1816,100.0198,final
1987-03-01,1008019,NP0556404,108.0,4.713,8.5074,17.0556,27.6938,53.3796,63.467,71.9084,71.7772,86.2696,final
1987-03-11,1008019,NP0556404,108.0,4.4352,8.6719,15.1111,23.9765,45.7222,68.1895,69.0114,73.9072,71.2656,final
1987-03-21,1008019,NP0556404,108.0,6.3519,9.641,15.5,26.8204,40.963,73.6935,77.5344,69.2551,60.8924,final
1987-04-01,1008019,NP0556404,108.0,8.6019,10.7552,19.3889,29.0682,46.1389,78.4855,86.3322,75.2246,63.4442,final
1987-04-11,1008019,NP0556404,108.0,12.1759,10.8296,27.1296,31.2259,55.1019,82.4716,108.5049,90.0638,70.402,final
1987-04-21,1008019,NP0556404,108.0,6.8056,8.7796,27.5833,30.3645,59.5556,85.4497,85.674,93.1099,72.8714,final
1987-05-01,1008019,NP0556404,108.0,20.6759,12.738,39.6574,32.3472,76.1019,89.1093,144.7513,117.2625,86.8757,final
1987-05-11,1008019,NP0556404,108.0,9.6111,11.421,37.0926,32.9386,79.3333,88.141,88.9783,109.6743,91.0255,final
1987-05-21,1008019,NP0556404,108.0,18.463,29.4377,48.75,53.5966,91.8333,110.7815,68.1317,92.3791,84.312,final
1987-06-01,1008019,NP0556404,108.0,26.463,62.6025,54.537,103.4611,113.5833,164.8765,46.5411,56.8803,70.6689,final
1987-06-11,1008019,NP0556404,108.0,35.1481,84.6685,80.0741,176.7086,144.2963,240.8731,44.774,48.2431,61.5037,final
1987-06-21,1008019,NP0556404,108.0,23.4722,134.9204,85.0833,282.1914,161.4167,366.1525,20.3489,32.5415,45.5711,final
1987-07-01,1008019,NP0556404,108.0,159.2315,156.4003,217.8519,375.9892,312.0463,511.7975,101.7541,59.0306,61.7186,final
1987-07-11,1008019,NP0556404,108.0,142.9074,164.6105,325.6111,455.9312,442.7778,665.5784,87.2042,72.0302,67.0208,final
1987-07-21,1008019,NP0556404,108.0,349.5,142.1111,651.6389,463.1219,785.4722,798.9099,240.9743,139.8453,98.3388,final
1987-08-01,1008019,NP0556404,108.0,145.1296,113.5306,637.537,420.2522,909.9259,899.7025,126.659,150.5018,101.1238,final
1987-08-11,1008019,NP0556404,108.0,130.4259,137.0664,625.0556,392.708,1030.7407,1025.3478,95.3258,157.6963,100.5209,final
1987-08-21,1008019,NP0556404,108.0,169.787,129.1099,445.3426,379.7068,1182.0648,1125.0201,130.3312,116.8424,105.0259,final
1987-09-01,1008019,NP0556404,108.0,91.2407,77.741,391.4537,343.9173,1246.8426,1140.1586,116.3156,113.4315,109.2756,final
1987-09-11,1008019,NP0556404,108.0,87.8519,68.1056,348.8796,274.9565,1299.5463,1123.5957,127.0107,125.9419,115.5215,final
1987-09-21,1008019,NP0556404,108.0,95.4074,43.7963,274.5,189.6429,1371.4815,1032.4716,205.7685,142.5044,132.5198,final
1987-10-01,1008019,NP0556404,108.0,17.5278,22.1133,200.787,134.0151,1229.7778,898.1846,83.0876,146.3645,136.5117,final
1987-10-11,1008019,NP0556404,108.0,25.5648,17.1713,138.5,83.0809,1112.4352,750.7454,137.8576,159.5387,147.5441,final
1987-10-21,1008019,NP0556404,108.0,20.5556,15.4719,63.6481,54.7565,783.4907,624.1062,124.8323,113.7309,125.1353,final
1987-11-01,1008019,NP0556404,108.0,1.8148,2.1454,47.9352,34.7886,640.1759,512.721,95.3738,129.3526,124.383,final
1987-11-11,1008019,NP0556404,108.0,0.1296,0.1617,22.5,17.779,509.8796,375.8164,99.3781,116.9948,134.7479,final
1987-11-21,1008019,NP0556404,108.0,0.4259,0.6037,2.3704,2.9108,340.5185,247.3102,96.8275,95.8141,136.2241,final
1987-12-01,1008019,NP0556404,108.0,4.2222,3.5269,4.7778,4.2923,253.5,173.096,108.1551,103.3969,143.9136,final
1987-12-11,1008019,NP0556404,108.0,5.1944,3.9494,9.8426,8.0799,170.8426,108.9398,113.9123,109.7492,152.0455,final
1987-12-21,1008019,NP0556404,108.0,4.75,4.137,14.1667,11.6133,80.1852,69.2806,106.7086,111.814,113.7545,final
1988-01-01,1008019,NP0556404,108.0,6.6667,5.9633,16.6111,14.0497,69.3241,53.1306,106.4159,110.6505,125.6508,final
1988-01-11,1008019,NP0556404,108.0,3.9815,6.8435,15.3981,16.9438,47.7407,42.8028,75.8346,94.2633,109.3517,final
1988-01-21,1008019,NP0556404,108.0,2.1296,5.8015,12.7778,18.6083,29.3148,33.1324,66.0057,79.6194,91.1491,final
1988-02-01,1008019,NP0556404,108.0,3.787,9.0784,9.8981,21.7235,31.287,40.0654,62.415,62.7238,82.4662,final
1988-02-11,1008019,NP0556404,108.0,8.0,12.3892,13.9167,27.2691,39.1574,52.2929,74.7591,64.1729,78.9133,final
1988-02-21,1008019,NP0556404,108.0,4.3426,6.7972,16.1296,28.2648,43.0741,58.4864,79.1932,68.2863,77.4958,final
1988-03-01,1008019,NP0556404,108.0,10.0093,8.5074,22.3519,27.6938,48.8611,63.467,111.1187,85.828,80.1191,final
1988-03-11,1008019,NP0556404,108.0,17.9074,8.6719,32.2593,23.9765,61.5741,68.1895,167.5508,124.3777,91.5392,final
1988-03-21,1008019,NP0556404,108.0,7.6944,9.641,35.6111,26.8204,64.5185,73.6935,86.7045,123.8747,89.0374,final
1988-04-01,1008019,NP0556404,108.0,13.713,10.7552,39.3148,29.0682,71.5648,78.4855,118.7729,126.2275,92.1787,final
1988-04-11,1008019,NP0556404,108.0,25.0926,10.8296,46.5,31.2259,92.6759,82.4716,190.1029,137.0497,111.0351,final
1988-04-21,1008019,NP0556404,108.0,11.463,8.7796,50.2685,30.3645,102.0093,85.4497,119.4732,149.3107,117.349,final
1988-05-01,1008019,NP0556404,108.0,11.1296,12.738,47.6852,32.3472,109.3519,89.1093,90.9328,136.2195,120.4245,final
1988-05-11,1008019,NP0556404,108.0,9.3241,11.421,31.9167,32.9386,110.6759,88.141,87.2303,97.6201,122.9617,final
1988-05-21,1008019,NP0556404,108.0,26.713,29.4377,47.1667,53.5966,133.0463,110.7815,92.088,89.8895,118.434,final
1988-06-01,1008019,NP0556404,108.0,28.2685,62.6025,64.3056,103.4611,151.3056,164.8765,49.212,65.4899,92.2397,final
1988-06-11,1008019,NP0556404,108.0,29.6204,84.6685,84.6019,176.7086,163.0185,240.8731,38.6093,50.6682,68.9665,final
1988-06-21,1008019,NP0556404,108.0,139.7778,134.9204,197.6667,282.1914,295.1019,366.1525,103.4716,71.0721,81.1112,final
1988-07-01,1008019,NP0556404,108.0,282.25,156.4003,451.6481,375.9892,563.6389,511.7975,177.9736,119.6013,109.9351,final
1988-07-11,1008019,NP0556404,108.0,136.4167,164.6105,558.4444,455.9312,674.963,665.5784,83.3773,122.0018,101.3891,final
1988-07-21,1008019,NP0556404,108.0,243.9537,142.1111,662.6204,463.1219,907.4537,798.9099,169.2283,142.1664,113.4185,final
1988-08-01,1008019,NP0556404,108.0,204.9907,113.5306,585.3611,420.2522,1101.3148,899.7025,177.1617,138.3749,122.1624,final
1988-08-11,1008019,NP0556404,108.0,173.8056,137.0664,622.75,392.708,1265.7963,1025.3478,125.8606,157.1238,123.2239,final
1988-08-21,1008019,NP0556404,108.0,97.6296,129.1099,476.4259,379.7068,1336.713,1125.0201,76.5265,124.8184,118.651,final
1988-09-01,1008019,NP0556404,108.0,44.6019,77.741,316.037,343.9173,1353.0463,1140.1586,59.9483,92.1224,118.5094,final
1988-09-11,1008019,NP0556404,108.0,37.5,68.1056,179.7315,274.9565,1360.9259,1123.5957,58.1351,66.5826,120.9361,final
1988-09-21,1008019,NP0556404,108.0,20.213,43.7963,102.3148,189.6429,1241.3611,1032.4716,51.6698,56.2579,120.0379,final
1988-10-01,1008019,NP0556404,108.0,10.2407,22.1133,67.9537,134.0151,969.3519,898.1846,56.2114,54.1288,107.8362,final
1988-10-11,1008019,NP0556404,108.0,6.5185,17.1713,36.9722,83.0809,839.4537,750.7454,51.9524,50.4639,111.6607,final
1988-10-21,1008019,NP0556404,108.0,7.5463,15.4719,24.3056,54.7565,603.0463,624.1062,61.2854,52.9763,96.6788,final
1988-11-01,1008019,NP0556404,108.0,2.0,2.1454,16.0648,34.7886,400.0556,512.721,97.9655,58.1952,78.4464,final
1988-11-11,1008019,NP0556404,108.0,0.1481,0.1617,9.6944,17.779,226.3981,375.8164,99.7369,70.8968,61.2722,final
1988-11-21,1008019,NP0556404,108.0,0.4815,0.6037,2.6296,2.9108,129.25,247.3102,97.8189,97.8222,54.1176,final
1988-12-01,1008019,NP0556404,108.0,6.3241,3.5269,6.9537,4.2923,90.9722,173.096,132.8049,118.6214,55.1472,final
1988-12-11,1008019,NP0556404,108.0,6.8333,3.9494,13.6389,8.0799,60.3056,108.9398,132.2251,130.7465,59.1102,final
1988-12-21,1008019,NP0556404,108.0,13.2037,4.137,26.3611,11.6133,53.2963,69.2806,199.2298,168.2351,79.8384,final
1989-01-01,1008019,NP0556404,108.0,8.2315,5.9633,28.2685,14.0497,51.287,53.1306,120.6892,159.1227,97.0798,final
1989-01-11,1008019,NP0556404,108.0,6.1574,6.8435,27.5926,16.9438,50.9259,42.8028,94.2069,139.5221,115.3839,final
1989-01-21,1008019,NP0556404,108.0,5.5741,5.8015,19.963,18.6083,48.9537,33.1324,97.8941,104.7351,136.6808,final
1989-02-01,1008019,NP0556404,108.0,3.8333,9.0784,15.5648,21.7235,50.787,40.0654,62.7439,80.5865,121.4152,final
1989-02-11,1008019,NP0556404,108.0,4.0185,12.3892,13.4259,27.2691,54.6574,52.2929,51.8628,62.8561,103.7958,final
1989-02-21,1008019,NP0556404,108.0,3.6759,6.7972,11.5278,28.2648,57.8519,58.4864,73.5421,56.26,99.0734,final
1989-03-01,1008019,NP0556404,108.0,3.75,8.5074,11.4444,27.6938,55.2778,63.467,64.7793,56.8911,88.8532,final
1989-03-11,1008019,NP0556404,108.0,4.7685,8.6719,12.1944,23.9765,53.213,68.1895,71.4495,65.3228,80.8458,final
1989-03-21,1008019,NP0556404,108.0,10.4259,9.641,18.9444,26.8204,50.4352,73.6935,105.3608,78.6099,72.2101,final
1989-04-01,1008019,NP0556404,108.0,3.5926,10.7552,18.787,29.0682,45.7963,78.4855,54.538,73.684,63.057,final
1989-04-11,1008019,NP0556404,108.0,3.0648,10.8296,17.0833,31.2259,42.7037,82.4716,50.9476,65.6949,56.9945,final
1989-04-21,1008019,NP0556404,108.0,2.3426,8.7796,9.0,30.3645,39.4722,85.4497,53.2858,47.0711,51.8307,final
1989-05-01,1008019,NP0556404,108.0,7.8241,12.738,13.2315,32.3472,43.463,89.1093,72.2973,54.8595,53.9435,final
1989-05-11,1008019,NP0556404,108.0,10.3889,11.421,20.5556,32.9386,49.8333,88.141,93.7148,71.1611,60.9667,final
1989-05-21,1008019,NP0556404,108.0,18.463,29.4377,36.6759,53.5966,64.6204,110.7815,68.1317,73.3937,61.7813,final
1989-06-01,1008019,NP0556404,108.0,40.1111,62.6025,68.963,103.4611,100.9815,164.8765,66.73,69.5947,63.4628,final
1989-06-11,1008019,NP0556404,108.0,84.1296,84.6685,142.7037,176.7086,180.3426,240.8731,99.399,81.7872,75.872,final
1989-06-21,1008019,NP0556404,108.0,163.963,134.9204,288.2037,282.1914,333.8796,366.1525,120.7565,102.0577,91.4203,final
1989-07-01,1008019,NP0556404,108.0,230.8981,156.4003,478.9907,375.9892,561.1852,511.7975,146.1572,126.6851,109.4649,final
1989-07-11,1008019,NP0556404,108.0,285.537,164.6105,680.3981,455.9312,843.6574,665.5784,171.2966,148.176,126.3595,final
1989-07-21,1008019,NP0556404,108.0,129.3981,142.1111,645.8333,463.1219,970.713,798.9099,91.3583,138.6183,121.2388,final
1989-08-01,1008019,NP0556404,108.0,128.9815,113.5306,543.9167,420.2522,1091.8704,899.7025,113.0354,128.7423,121.1243,final
1989-08-11,1008019,NP0556404,108.0,145.5093,137.0664,403.8889,392.708,1226.9907,1025.3478,105.9429,102.7764,119.4759,final
1989-08-21,1008019,NP0556404,108.0,157.213,129.1099,431.7037,379.7068,1365.7407,1125.0201,120.9553,113.3426,121.2085,final
1989-09-01,1008019,NP0556404,108.0,52.4722,77.741,355.1944,343.9173,1378.1019,1140.1586,69.4603,103.1864,120.6879,final
1989-09-11,1008019,NP0556404,108.0,106.1944,68.1056,315.8796,274.9565,1400.1667,1123.5957,152.1012,114.3612,124.3977,final
1989-09-21,1008019,NP0556404,108.0,63.9907,43.7963,222.6574,189.6429,1300.1944,1032.4716,141.3852,116.5368,125.6815,final
1989-10-01,1008019,NP0556404,108.0,14.6852,22.1133,184.8704,134.0151,1083.9815,898.1846,72.6035,135.3124,120.4581,final
1989-10-11,1008019,NP0556404,108.0,8.5185,17.1713,87.1944,83.0809,806.963,750.7454,60.9731,104.4194,107.3898,final
1989-10-21,1008019,NP0556404,108.0,10.25,15.4719,33.4537,54.7565,687.8148,624.1062,74.4923,67.1033,110.047,final
1989-11-01,1008019,NP0556404,108.0,2.9907,2.1454,21.7593,34.7886,561.8241,512.721,111.831,70.9093,109.3937,final
1989-11-11,1008019,NP0556404,108.0,0.2222,0.1617,13.463,17.779,416.537,375.8164,101.172,84.4629,110.5544,final
1989-11-21,1008019,NP0556404,108.0,0.9167,0.6037,4.1296,2.9108,260.2407,247.3102,105.5849,109.4404,105.0253,final
1989-12-01,1008019,NP0556404,108.0,4.3056,3.5269,5.4444,4.2923,212.0741,173.096,109.1324,108.0614,121.2883,final
1989-12-11,1008019,NP0556404,108.0,4.963,3.9494,10.1852,8.0799,110.8426,108.9398,111.3257,111.6441,101.5998,final
1989-12-21,1008019,NP0556404,108.0,6.9074,4.137,16.1759,11.6133,53.7593,69.2806,130.3202,121.1104,80.4223,final
1990-01-01,1008019,NP0556404,108.0,2.6667,5.9633,14.537,14.0497,41.7407,53.1306,69.9305,102.0264,81.9583,final
1990-01-11,1008019,NP0556404,108.0,2.1296,6.8435,11.7037,16.9438,35.3519,42.8028,60.1986,80.5517,85.8891,final
1990-01-21,1008019,NP0556404,108.0,2.1481,5.8015,6.9444,18.6083,27.25,33.1324,66.1771,59.2291,86.362,final
1990-02-01,1008019,NP0556404,108.0,8.9167,9.0784,13.1944,21.7235,33.1759,40.0654,98.8512,73.1145,86.239,final
1990-02-11,1008019,NP0556404,108.0,25.6944,12.3892,36.7593,27.2691,58.6481,52.2929,176.5144,125.4638,110.2022,final
1990-02-21,1008019,NP0556404,108.0,12.6389,6.7972,47.25,28.2648,70.3704,58.4864,149.5173,149.6153,117.3523,final
1990-03-01,1008019,NP0556404,108.0,15.3704,8.5074,53.7037,27.6938,81.4352,63.467,150.8089,169.003,124.4575,final
1990-03-11,1008019,NP0556404,108.0,16.1852,8.6719,44.1944,23.9765,92.6574,68.1895,154.9541,159.5055,131.2931,final
1990-03-21,1008019,NP0556404,108.0,20.25,9.641,51.8056,26.8204,106.0,73.6935,172.4603,167.857,138.6009,final
1990-04-01,1008019,NP0556404,108.0,8.4352,10.7552,44.8704,29.0682,111.7685,78.4855,85.2744,140.4476,137.6141,final
1990-04-11,1008019,NP0556404,108.0,7.4074,10.8296,36.0926,31.2259,117.0463,82.4716,78.3809,111.8049,137.3895,final
1990-04-21,1008019,NP0556404,108.0,7.2685,8.7796,23.1111,30.3645,122.1667,85.4497,89.0337,82.0303,138.4674,final
1990-05-01,1008019,NP0556404,108.0,8.963,12.738,23.6389,32.3472,122.213,89.1093,78.718,79.4359,133.4012,final
1990-05-11,1008019,NP0556404,108.0,8.7778,11.421,25.0093,32.9386,105.2963,88.141,83.9035,81.5333,117.4802,final
1990-05-21,1008019,NP0556404,108.0,59.963,29.4377,77.7037,53.5966,152.6204,110.7815,188.6393,137.9063,134.6402,final
1990-06-01,1008019,NP0556404,108.0,49.4352,62.6025,118.1759,103.4611,186.6852,164.8765,80.5225,112.969,112.4709,final
1990-06-11,1008019,NP0556404,108.0,80.7037,84.6685,190.1019,176.7086,251.2037,240.8731,95.5784,107.1733,104.1178,final
1990-06-21,1008019,NP0556404,108.0,102.2407,134.9204,232.3796,282.1914,333.1944,366.1525,76.6441,82.9524,91.2381,final
1990-07-01,1008019,NP0556404,108.0,132.3333,156.4003,315.2778,375.9892,457.0926,511.7975,85.0886,84.2712,89.5161,final
1990-07-11,1008019,NP0556404,108.0,208.9907,164.6105,443.5648,455.9312,658.6759,665.5784,126.166,97.3459,98.9783,final
1990-07-21,1008019,NP0556404,108.0,233.6296,142.1111,574.9537,463.1219,885.037,798.9099,162.2105,123.637,110.6473,final
1990-08-01,1008019,NP0556404,108.0,90.2778,113.5306,532.8981,420.2522,966.3519,899.7025,80.3825,126.1814,107.3265,final
1990-08-11,1008019,NP0556404,108.0,103.5741,137.0664,427.4815,392.708,1061.1481,1025.3478,76.4249,108.6349,103.4578,final
1990-08-21,1008019,NP0556404,108.0,105.8519,129.1099,299.7037,379.7068,1107.037,1125.0201,82.6575,79.471,98.4156,final
1990-09-01,1008019,NP0556404,108.0,77.8519,77.741,287.2778,343.9173,1135.4537,1140.1586,100.1339,83.9964,99.5909,final
1990-09-11,1008019,NP0556404,108.0,54.4815,68.1056,238.1852,274.9565,1109.2315,1123.5957,81.3638,87.0958,98.7329,final
1990-09-21,1008019,NP0556404,108.0,12.4352,43.7963,144.7685,189.6429,1019.4259,1032.4716,35.7306,77.5227,98.7486,final
1990-10-01,1008019,NP0556404,108.0,21.7037,22.1133,88.6204,134.0151,908.7963,898.1846,98.4894,68.4792,101.1685,final
1990-10-11,1008019,NP0556404,108.0,18.3889,17.1713,52.5278,83.0809,718.1944,750.7454,105.4918,67.1758,95.7212,final
1990-10-21,1008019,NP0556404,108.0,22.287,15.4719,62.3796,54.7565,506.8519,624.1062,133.2901,111.772,81.5087,final
1990-11-01,1008019,NP0556404,108.0,2.213,2.1454,42.8889,34.7886,418.787,512.721,100.946,118.0857,82.0298,final
1990-11-11,1008019,NP0556404,108.0,0.1944,0.1617,24.6944,17.779,315.4074,375.8164,100.6338,124.8944,84.3426,final
1990-11-21,1008019,NP0556404,108.0,0.6204,0.6037,3.0278,2.9108,210.1759,247.3102,100.2974,100.906,85.5683,final
1990-12-01,1008019,NP0556404,108.0,4.1389,3.5269,4.9537,4.2923,136.463,173.096,107.1778,104.6278,79.9924,final
1990-12-11,1008019,NP0556404,108.0,5.0926,3.9494,9.8519,8.0799,87.0741,108.9398,112.7742,109.8004,81.6161,final
1990-12-21,1008019,NP0556404,108.0,6.3889,4.137,15.6204,11.6133,81.0278,69.2806,124.6453,118.54,114.8173,final
1991-01-01,1008019,NP0556404,108.0,4.6296,5.9633,16.1111,14.0497,63.9537,53.1306,87.8354,108.5715,117.1441,final
1991-01-11,1008019,NP0556404,108.0,3.2685,6.8435,14.287,16.9438,48.8333,42.8028,69.8147,90.1395,111.4209,final
1991-01-21,1008019,NP0556404,108.0,3.4444,5.8015,11.3426,18.6083,29.9907,33.1324,78.1781,74.6027,92.7162,final
1991-02-01,1008019,NP0556404,108.0,4.5741,9.0784,11.287,21.7235,32.3519,40.0654,68.0054,67.1019,84.593,final
1991-02-11,1008019,NP0556404,108.0,4.963,12.3892,12.9815,27.2691,37.1204,52.2929,57.294,61.6636,75.6432,final
1991-02-21,1008019,NP0556404,108.0,9.4537,6.7972,18.9907,28.2648,45.9537,58.4864,122.5179,75.7634,81.7004,final
1991-03-01,1008019,NP0556404,108.0,13.5833,8.5074,28.0,27.6938,55.3981,63.467,137.5788,100.8123,89.0171,final
1991-03-11,1008019,NP0556404,108.0,5.537,8.6719,28.5741,23.9765,55.8426,68.1895,77.0707,113.5315,84.209,final
1991-03-21,1008019,NP0556404,108.0,9.7685,9.641,28.8889,26.8204,59.2222,73.6935,100.8706,105.6179,82.7092,final
1991-04-01,1008019,NP0556404,108.0,12.5278,10.7552,27.8333,29.0682,67.1204,78.4855,111.2504,96.8392,87.1559,final
1991-04-11,1008019,NP0556404,108.0,9.9259,10.8296,32.2222,31.2259,73.7778,82.4716,94.2911,102.4167,90.5984,final
1991-04-21,1008019,NP0556404,108.0,7.3241,8.7796,29.7778,30.3645,77.6574,85.4497,89.4369,98.5464,91.8362,final
1991-05-01,1008019,NP0556404,108.0,6.7407,12.738,23.9907,32.3472,79.8241,89.1093,66.1899,80.2668,90.6314,final
1991-05-11,1008019,NP0556404,108.0,10.6759,11.421,24.7407,32.9386,85.537,88.141,95.4627,80.908,97.3467,final
1991-05-21,1008019,NP0556404,108.0,14.6481,29.4377,32.0648,53.5966,90.7315,110.7815,57.0543,66.1432,83.3998,final
1991-06-01,1008019,NP0556404,108.0,39.7037,62.6025,65.0278,103.4611,116.8519,164.8765,66.1273,66.1264,72.5379,final
1991-06-11,1008019,NP0556404,108.0,66.1667,84.6685,120.5185,176.7086,177.4815,240.8731,79.3664,69.9049,74.7316,final
1991-06-21,1008019,NP0556404,108.0,85.0556,134.9204,190.9259,282.1914,252.7685,366.1525,64.362,68.7652,69.8569,final
1991-07-01,1008019,NP0556404,108.0,176.1574,156.4003,327.3796,375.9892,416.3981,511.7975,112.2411,87.4065,81.7172,final
1991-07-11,1008019,NP0556404,108.0,81.9167,164.6105,343.1296,455.9312,488.3889,665.5784,51.2449,75.7901,73.7722,final
1991-07-21,1008019,NP0556404,108.0,94.8241,142.1111,352.8981,463.1219,575.8889,798.9099,67.8562,76.7029,72.4294,final
1991-08-01,1008019,NP0556404,108.0,80.3889,113.5306,257.1296,420.2522,649.537,899.7025,72.0396,62.0868,72.5003,final
1991-08-11,1008019,NP0556404,108.0,106.5093,137.0664,281.7222,392.708,745.3704,1025.3478,78.491,72.4401,72.9581,final
1991-08-21,1008019,NP0556404,108.0,128.0556,129.1099,314.9537,379.7068,858.7778,1125.0201,99.2138,83.3842,76.5429,final
1991-09-01,1008019,NP0556404,108.0,31.4907,77.741,266.0556,343.9173,850.5648,1140.1586,44.1023,78.0,74.8214,final
1991-09-11,1008019,NP0556404,108.0,31.1019,68.1056,190.6481,274.9565,815.5,1123.5957,49.3832,70.4136,72.8214,final
1991-09-21,1008019,NP0556404,108.0,15.8333,43.7963,78.4259,189.6429,746.2778,1032.4716,42.6945,44.292,72.5466,final
1991-10-01,1008019,NP0556404,108.0,12.9815,22.1133,59.9167,134.0151,583.1019,898.1846,66.3199,48.5481,65.3063,final
1991-10-11,1008019,NP0556404,108.0,12.6296,17.1713,41.4444,83.0809,513.8148,750.7454,79.5156,55.2686,68.8555,final
1991-10-21,1008019,NP0556404,108.0,17.3241,15.4719,42.9352,54.7565,436.3148,624.1062,109.0473,81.745,70.3849,final
1991-11-01,1008019,NP0556404,108.0,2.213,2.1454,32.1667,34.7886,358.1389,512.721,100.946,94.146,70.4274,final
1991-11-11,1008019,NP0556404,108.0,0.2037,0.1617,19.7407,17.779,251.8333,375.8164,100.8132,107.0619,67.8648,final
